"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Bahrain","BHR","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","195","","","","136","","","","486","867","744","721","746","676","776","780","735","","","","817","759","1130","1222","1396","1471","1949","1959","2055","2011","2783","2165","2089","2176","2493","3011","3169","3627","2927","6343","","4595","","",
"Bahrain","BHR","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","10","","","","6","","","","7","48","46","58","61","20","36","86","74","","","","112","95","189","182","164","170","154","87","198","169","215","177","289","382","300","323","411","340","503","343","","269","","",
"Bahrain","BHR","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","205","","","","142","","","","493","915","790","779","807","696","812","866","809","","","","929","854","1319","1404","1560","1641","2103","2046","2253","2180","2998","2342","2378","2558","2793","3334","4851","6312","6116","8891","2041","7210","","",
"Bahrain","BHR","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahrain","BHR","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahrain","BHR","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5760544","16248895","24337685","","","","217021","61808","51347","706072","445176","407033","329821","487802","37433131","295469","964226","1619723","","",
"Bahrain","BHR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.10910871714633","2.63250477805783","4.39847891553222","","","","0.0360571955667598","0.00879629413585377","0.0072073606636547","0.115940632718492","0.0708992139649907","0.0665598469369298","0.0555026323728931","0.0458604115522971","2.52827613649279","0.0296986264812686","0.110260452133423","0.152283226276731","","",
"Bahamas, The","BHS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16087000","17670000","19680000","17890000","17480000","10570000","15272000","16753000","",
"Bahamas, The","BHS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","4","3","1","0","2","1","1","1.3","1.7","0.8","1.4","1.2","2.5","3.1","2","2.8","1.4","1.6","1.3","4.6","3.1","2.5","","","","",
"Bahamas, The","BHS","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","60","42","40","49","48","34","48","27","26","36","","51","50","","38","42","37","","32","","25","27","29","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","1","","2","4","6","3","1","","2","3","","3","3","1","","4","","2","1","2","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","388","467","347","369","300","300","233","309","388","335","415","292","316","","315","326","353","","399","","540","649","540","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","12","29","17","11","6","2","20","21","13","24","21","34","33","","24","40","60","","71","","48","12","53","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","400","496","364","380","306","302","253","330","401","359","436","326","349","","339","366","413","","470","","588","661","593","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","8059253","1340953","7208849","586422","2312792","0","0","666","727334","300","0","76","3454","0","","",
"Bahamas, The","BHS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","26.9817505440541","2.45383297295249","6.80828549717642","0.684347397416772","3.08995419789726","0","0","0.000416074822098026","0.389315819147602","0.000132022163141424","0","3.27128879313234E-05","0.00179611888453696","0","","",
"Bosnia and Herzegovina","BIH","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8258726.11963852","9601090.11433872","10797196.7351314","5967649.54209525","5468247.41102707","4604166.89359271","9082194.3567365","",
"Bosnia and Herzegovina","BIH","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3709692.30328127","4293126.43215237","4772375.14706024","12390550.8875808","15124105.3121197","12827695.8030104","13158734.5221215","",
"Bosnia and Herzegovina","BIH","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01854","0.01611","0.02765","0.02043","0.02603","0.01898","0.02171","","","","",
"Bosnia and Herzegovina","BIH","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","0","","","","0","0","0","0","0","0","0","0","14","11","10.2","6.6","10.7","13","9.5","9.6","16.8","9.1","18.5","14","26.1","29.5","53.7","41","63.8","","","","",
"Bosnia and Herzegovina","BIH","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","242","309","","242","346","306","162","","12","","9","12","","",
"Bosnia and Herzegovina","BIH","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","31","52","","32","50","66","55","","59","","56","43","","",
"Bosnia and Herzegovina","BIH","Trademark applications, aggregate direct","IP.TMK.AGGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bosnia and Herzegovina","BIH","Trademark applications, Madrid","IP.TMK.MDRD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3697","4884","3827","3384","3491","3533","3283","3473","3286","3806","3805","3983","4049","3786","3887","3756","","",
"Bosnia and Herzegovina","BIH","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","551","628","765","","767","700","902","870","1040","1073","","545","539","","",
"Bosnia and Herzegovina","BIH","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","104","152","","179","267","295","320","335","416","","298","243","","",
"Bosnia and Herzegovina","BIH","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3697","4884","3827","4019","4223","4450","3283","4419","4253","5003","4995","5358","5538","3786","4730","4538","","",
"Bosnia and Herzegovina","BIH","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.25967","63.13975","66.86404","177.47121","197.18531","","","","","","",
"Bosnia and Herzegovina","BIH","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.84052","52.11699","52.41178","64.76221","71.42513","","","","","","",
"Bosnia and Herzegovina","BIH","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10132143","17005162","28055487","46146287","56222543","133149252","78689990","70648090","102729055","","",
"Bosnia and Herzegovina","BIH","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75654481928321","1.88441993978418","2.04056640621959","2.16911067684241","2.1385797906526","4.1431274922351","3.27653694476066","2.5818115687999","3.04308415338232","","",
